availableSeats,budget,fillRate,id,movieTitle,occupiedSeats,releaseDate,revenue,scrapedAt,showtimeId,startTime,theaterName,totalSeats,breakeven_target,financial_gap,days_since_release,start_datetime,hours_until_showtime,is_flop_risk
265,750000,0.37593984962406013,476,Obsession,1,2026-05-13,286494000,2026-06-14 19:02:07.365571,144297294,10:00pm,AMC Garden State 16,266,1875000.0,-284619000.0,32.0,2026-06-14 22:00:00,2.964620674722222,1
234,10000000,9.30232558139535,477,Backrooms,24,2026-05-27,240811000,2026-06-14 19:02:30.434496,144297346,8:25pm,AMC Garden State 16,258,25000000.0,-215811000.0,18.0,2026-06-14 20:25:00,1.3748793066666667,1
230,10000000,2.5423728813559325,478,Backrooms,6,2026-05-27,240811000,2026-06-14 19:02:36.471851,144297168,9:45pm,AMC Garden State 16,236,25000000.0,-215811000.0,18.0,2026-06-14 21:45:00,2.7065355969444442,1
254,10000000,1.550387596899225,479,Backrooms,4,2026-05-27,240811000,2026-06-14 19:02:46.038201,144297374,10:30pm,AMC Garden State 16,258,25000000.0,-215811000.0,18.0,2026-06-14 22:30:00,3.4538782775000003,1
211,20000000,4.954954954954955,480,STOP! THAT! TRAIN!,11,2026-06-12,0,2026-06-14 19:02:51.925378,143187086,6:45pm,AMC Garden State 16,222,50000000.0,50000000.0,2.0,2026-06-14 18:45:00,0.0,1
220,20000000,0.9009009009009009,481,STOP! THAT! TRAIN!,2,2026-06-12,0,2026-06-14 19:02:58.472817,143187087,9:15pm,AMC Garden State 16,222,50000000.0,50000000.0,2.0,2026-06-14 21:15:00,2.2004242175,0
159,20000000,25.352112676056336,482,The Furious,54,2026-06-10,1400000,2026-06-14 19:03:05.348653,144297264,7:45pm,AMC Garden State 16,213,50000000.0,48600000.0,4.0,2026-06-14 19:45:00,0.6985142630555555,1
207,20000000,2.358490566037736,483,The Furious,5,2026-06-10,1400000,2026-06-14 19:03:16.716990,144297212,11:00pm,AMC Garden State 16,212,50000000.0,48600000.0,4.0,2026-06-14 23:00:00,3.9453563916666665,0
253,165000000,8.333333333333332,484,Star Wars: The Mandalorian and Grogu,23,2026-05-20,315100000,2026-06-14 19:03:24.938471,144297241,7:00pm,AMC Garden State 16,276,412500000.0,97400000.0,25.0,2026-06-14 19:00:00,0.0,1
197,250000000,7.0754716981132075,485,Michael,15,2026-04-22,911900000,2026-06-14 19:03:47.917691,144297211,8:00pm,AMC Garden State 16,212,625000000.0,-286900000.0,53.0,2026-06-14 20:00:00,0.9366895302777778,1
185,0,28.294573643410853,486,Costa de Marfil vs. Ecuador - Telemundo presenta la Copa Mundial de la FIFA 2026,73,,0,2026-06-14 19:04:31.610519,143206853,7:00pm,AMC Garden State 16,258,0.0,0.0,,2026-06-14 19:00:00,0.0,1
211,115000000,6.637168141592921,487,Disclosure Day,15,2026-06-10,92900000,2026-06-14 19:04:44.466085,143305950,9:30pm,AMC Rockaway 16,226,287500000.0,194600000.0,4.0,2026-06-14 21:30:00,2.4209816430555557,0
135,115000000,18.181818181818183,488,Disclosure Day,30,2026-06-10,92900000,2026-06-14 19:04:53.227535,143305999,8:30pm,AMC Rockaway 16,165,287500000.0,194600000.0,4.0,2026-06-14 20:30:00,1.4185479069444444,1
280,115000000,3.4482758620689653,489,Disclosure Day,10,2026-06-10,92900000,2026-06-14 19:04:58.854987,143306145,7:30pm,AMC Rockaway 16,290,287500000.0,194600000.0,4.0,2026-06-14 19:30:00,0.41698472583333335,1
238,30000000,2.857142857142857,490,Scary Movie,7,2026-06-03,173200000,2026-06-14 19:05:06.197785,144142522,7:00pm,AMC Rockaway 16,245,75000000.0,-98200000.0,11.0,2026-06-14 19:00:00,0.0,1
130,30000000,8.450704225352112,491,Scary Movie,12,2026-06-03,173200000,2026-06-14 19:05:11.853247,144142589,8:30pm,AMC Rockaway 16,142,75000000.0,-98200000.0,11.0,2026-06-14 20:30:00,1.4133740980555556,1
243,30000000,0.8163265306122449,492,Scary Movie,2,2026-06-03,173200000,2026-06-14 19:05:20.279775,144142521,9:30pm,AMC Rockaway 16,245,75000000.0,-98200000.0,11.0,2026-06-14 21:30:00,2.411033395833333,0
117,200000000,1.680672268907563,493,Masters of the Universe,2,2026-06-03,86100000,2026-06-14 19:05:27.739639,144142553,9:30pm,AMC Rockaway 16,119,500000000.0,413900000.0,11.0,2026-06-14 21:30:00,2.408961211388889,0
268,750000,7.903780068728522,494,Obsession,23,2026-05-13,286494000,2026-06-14 19:05:37.156564,144142348,8:15pm,AMC Rockaway 16,291,1875000.0,-284619000.0,32.0,2026-06-14 20:15:00,1.156345398888889,1
233,750000,3.319502074688797,495,Obsession,8,2026-05-13,286494000,2026-06-14 19:05:44.856645,144142483,9:15pm,AMC Rockaway 16,241,1875000.0,-284619000.0,32.0,2026-06-14 21:15:00,2.1542064875,1
97,10000000,18.487394957983195,496,Backrooms,22,2026-05-27,240811000,2026-06-14 19:05:51.142648,144142457,7:45pm,AMC Rockaway 16,119,25000000.0,-215811000.0,18.0,2026-06-14 19:45:00,0.6524603755555556,1
137,10000000,2.8368794326241136,497,Backrooms,4,2026-05-27,240811000,2026-06-14 19:05:58.450848,144142418,9:00pm,AMC Rockaway 16,141,25000000.0,-215811000.0,18.0,2026-06-14 21:00:00,1.90043032,1
83,20000000,30.252100840336134,498,The Furious,36,2026-06-10,1400000,2026-06-14 19:06:08.158500,143528437,7:15pm,AMC Rockaway 16,119,50000000.0,48600000.0,4.0,2026-06-14 19:15:00,0.14773375,0
116,20000000,2.5210084033613445,499,The Furious,3,2026-06-10,1400000,2026-06-14 19:06:17.753108,144142434,9:15pm,AMC Rockaway 16,119,50000000.0,48600000.0,4.0,2026-06-14 21:15:00,2.145068581111111,0
134,250000000,5.633802816901409,500,Michael,8,2026-04-22,911900000,2026-06-14 19:06:43.034184,144142399,7:00pm,AMC Rockaway 16,142,625000000.0,-286900000.0,53.0,2026-06-14 19:00:00,0.0,1
206,0,14.522821576763487,501,Costa de Marfil vs. Ecuador - Telemundo presenta la Copa Mundial de la FIFA 2026,35,,0,2026-06-14 19:06:51.538071,143206153,7:00pm,AMC Rockaway 16,241,0.0,0.0,,2026-06-14 19:00:00,0.0,1
218,0,9.54356846473029,502,UFC Freedom 250,23,2026-06-14,0,2026-06-14 19:07:00.279486,143475237,8:00pm,AMC Rockaway 16,241,0.0,0.0,0.0,2026-06-14 20:00:00,0.8832556983333334,1
52,115000000,89.00634249471459,503,Disclosure Day,421,2026-06-10,92900000,2026-06-14 19:07:16.197234,143355382,7:30pm Almost Full,AMC Lincoln Square 13,473,287500000.0,194600000.0,4.0,,0.0,0
234,115000000,50.52854122621564,504,Disclosure Day,239,2026-06-10,92900000,2026-06-14 19:07:23.891939,143355383,11:00pm,AMC Lincoln Square 13,473,287500000.0,194600000.0,4.0,2026-06-14 23:00:00,3.876696683611111,0
226,115000000,22.06896551724138,505,Disclosure Day,64,2026-06-10,92900000,2026-06-14 19:07:30.521402,143355210,10:00pm,AMC Lincoln Square 13,290,287500000.0,194600000.0,4.0,2026-06-14 22:00:00,2.874855166111111,0
43,115000000,81.77966101694916,506,Disclosure Day,193,2026-06-10,92900000,2026-06-14 19:07:36.314927,143355241,8:30pm Almost Full,AMC Lincoln Square 13,236,287500000.0,194600000.0,4.0,,0.0,0
26,115000000,77.96610169491525,507,Disclosure Day,92,2026-06-10,92900000,2026-06-14 19:07:44.196753,144138976,7:00pm Almost Full,AMC Lincoln Square 13,118,287500000.0,194600000.0,4.0,,0.0,0
65,30000000,44.91525423728814,508,Scary Movie,53,2026-06-03,173200000,2026-06-14 19:08:11.037693,144138995,8:15pm,AMC Lincoln Square 13,118,75000000.0,-98200000.0,11.0,2026-06-14 20:15:00,1.1136006408333332,0
57,200000000,48.64864864864865,509,Masters of the Universe,54,2026-06-03,86100000,2026-06-14 19:08:34.696318,144138958,7:45pm,AMC Lincoln Square 13,111,500000000.0,413900000.0,11.0,2026-06-14 19:45:00,0.6070288005555556,0
140,200000000,4.10958904109589,510,Masters of the Universe,6,2026-06-03,86100000,2026-06-14 19:08:40.256066,144139054,10:30pm,AMC Lincoln Square 13,146,500000000.0,413900000.0,11.0,2026-06-14 22:30:00,3.355484426111111,0
50,750000,74.22680412371135,511,Obsession,144,2026-05-13,286494000,2026-06-14 19:08:49.834780,144138925,7:30pm,AMC Lincoln Square 13,194,1875000.0,-284619000.0,32.0,2026-06-14 19:30:00,0.3528236722222223,0
153,750000,25.728155339805824,512,Obsession,53,2026-05-13,286494000,2026-06-14 19:08:56.290720,144138938,9:30pm,AMC Lincoln Square 13,206,1875000.0,-284619000.0,32.0,2026-06-14 21:30:00,2.3510303555555554,0
192,750000,1.0309278350515463,513,Obsession,2,2026-05-13,286494000,2026-06-14 19:09:05.371937,144138921,10:30pm,AMC Lincoln Square 13,194,1875000.0,-284619000.0,32.0,2026-06-14 22:30:00,3.348507795277778,1
31,10000000,78.76712328767124,514,Backrooms,115,2026-05-27,240811000,2026-06-14 19:09:12.331647,144139050,7:45pm,AMC Lincoln Square 13,146,25000000.0,-215811000.0,18.0,2026-06-14 19:45:00,0.5965745425,0
116,10000000,12.781954887218044,515,Backrooms,17,2026-05-27,240811000,2026-06-14 19:09:17.713085,144139006,10:45pm,AMC Lincoln Square 13,133,25000000.0,-215811000.0,18.0,2026-06-14 22:45:00,3.5950796986111113,0
28,20000000,78.94736842105263,516,STOP! THAT! TRAIN!,105,2026-06-12,0,2026-06-14 19:09:26.562371,143205638,8:00pm Almost Full,AMC Lincoln Square 13,133,50000000.0,50000000.0,2.0,,0.0,0
93,20000000,6.0606060606060606,517,STOP! THAT! TRAIN!,6,2026-06-12,0,2026-06-14 19:09:33.048948,144344883,10:15pm,AMC Lincoln Square 13,99,50000000.0,50000000.0,2.0,2026-06-14 22:15:00,3.090819736666667,0
107,20000000,3.6036036036036037,518,STOP! THAT! TRAIN!,4,2026-06-12,0,2026-06-14 19:09:39.722895,144138955,11:00pm,AMC Lincoln Square 13,111,50000000.0,50000000.0,2.0,2026-06-14 23:00:00,3.8389658625,0
102,20000000,10.526315789473683,519,The Furious,12,2026-06-10,1400000,2026-06-14 19:09:48.186546,144139031,10:15pm,AMC Lincoln Square 13,114,50000000.0,48600000.0,4.0,2026-06-14 22:15:00,3.0866148483333333,0
78,165000000,31.57894736842105,520,Star Wars: The Mandalorian and Grogu,36,2026-05-20,315100000,2026-06-14 19:09:54.680034,144139032,7:00pm,AMC Lincoln Square 13,114,412500000.0,97400000.0,25.0,2026-06-14 19:00:00,0.0,0
4,100000000,95.95959595959596,521,The Devil Wears Prada 2,95,2026-04-29,675900000,2026-06-14 19:10:02.142612,144139011,7:15pm Almost Full,AMC Lincoln Square 13,99,250000000.0,-425900000.0,46.0,,0.0,0
262,115000000,11.186440677966102,522,Disclosure Day,33,2026-06-10,92900000,2026-06-14 19:10:16.627561,143424614,10:00pm,AMC Empire 25,295,287500000.0,194600000.0,4.0,2026-06-14 22:00:00,2.8287145663888893,0
48,115000000,76.69902912621359,523,Disclosure Day,158,2026-06-10,92900000,2026-06-14 19:10:24.051301,143424701,7:30pm,AMC Empire 25,206,287500000.0,194600000.0,4.0,2026-06-14 19:30:00,0.3266524163888889,0
195,115000000,5.339805825242718,524,Disclosure Day,11,2026-06-10,92900000,2026-06-14 19:10:30.487851,143424702,11:00pm,AMC Empire 25,206,287500000.0,194600000.0,4.0,2026-06-14 23:00:00,3.8248644858333334,0
46,115000000,73.25581395348837,525,Disclosure Day,126,2026-06-10,92900000,2026-06-14 19:10:35.919593,143971665,7:00pm,AMC Empire 25,172,287500000.0,194600000.0,4.0,2026-06-14 19:00:00,0.0,0
165,115000000,17.91044776119403,526,Disclosure Day,36,2026-06-10,92900000,2026-06-14 19:10:44.123488,144242199,8:05pm,AMC Empire 25,201,287500000.0,194600000.0,4.0,2026-06-14 20:05:00,0.9044101422222222,1
82,115000000,14.583333333333334,527,Disclosure Day,14,2026-06-10,92900000,2026-06-14 19:10:52.547686,143424888,8:45pm,AMC Empire 25,96,287500000.0,194600000.0,4.0,2026-06-14 20:45:00,1.568736753888889,1
87,115000000,9.375,528,Disclosure Day,9,2026-06-10,92900000,2026-06-14 19:11:00.165847,144241930,9:15pm,AMC Empire 25,96,287500000.0,194600000.0,4.0,2026-06-14 21:15:00,2.0666205980555556,0
191,30000000,20.74688796680498,529,Scary Movie,50,2026-06-03,173200000,2026-06-14 19:11:21.608196,143046331,7:15pm,AMC Empire 25,241,75000000.0,-98200000.0,11.0,2026-06-14 19:15:00,0.060664390000000006,1
39,30000000,32.758620689655174,530,Scary Movie,19,2026-06-03,173200000,2026-06-14 19:11:29.045951,144241951,8:00pm,AMC Empire 25,58,75000000.0,-98200000.0,11.0,2026-06-14 20:00:00,0.8085983469444444,0
288,30000000,4.635761589403973,531,Scary Movie,14,2026-06-03,173200000,2026-06-14 19:11:39.602965,144242113,9:00pm,AMC Empire 25,302,75000000.0,-98200000.0,11.0,2026-06-14 21:00:00,1.8056658430555554,1
84,30000000,2.3255813953488373,532,Scary Movie,2,2026-06-03,173200000,2026-06-14 19:12:03.971394,144241984,11:00pm,AMC Empire 25,86,75000000.0,-98200000.0,11.0,2026-06-14 23:00:00,3.798896835,0
78,200000000,25.0,533,Masters of the Universe,26,2026-06-03,86100000,2026-06-14 19:12:12.266496,143011214,7:45pm,AMC Empire 25,104,500000000.0,413900000.0,11.0,2026-06-14 19:45:00,0.54659264,1
37,200000000,7.5,534,Masters of the Universe,3,2026-06-03,86100000,2026-06-14 19:12:18.762130,144241910,9:30pm,AMC Empire 25,40,500000000.0,413900000.0,11.0,2026-06-14 21:30:00,2.2947882972222224,0
155,750000,9.883720930232558,535,Obsession,17,2026-05-13,286494000,2026-06-14 19:12:28.669601,144068387,10:30pm,AMC Empire 25,172,1875000.0,-284619000.0,32.0,2026-06-14 22:30:00,3.2920362219444446,1
88,750000,64.08163265306122,536,Obsession,157,2026-05-13,286494000,2026-06-14 19:12:37.161637,144068386,7:30pm,AMC Empire 25,245,1875000.0,-284619000.0,32.0,2026-06-14 19:30:00,0.2896773230555556,0
70,750000,37.5,537,Obsession,42,2026-05-13,286494000,2026-06-14 19:12:43.856139,144345181,8:00pm,AMC Empire 25,112,1875000.0,-284619000.0,32.0,2026-06-14 20:00:00,0.7878177391666666,0
184,750000,9.35960591133005,538,Obsession,19,2026-05-13,286494000,2026-06-14 19:12:51.669018,144242104,9:00pm,AMC Empire 25,203,1875000.0,-284619000.0,32.0,2026-06-14 21:00:00,1.785647495,1
69,750000,2.8169014084507045,539,Obsession,2,2026-05-13,286494000,2026-06-14 19:12:57.927870,144242406,9:30pm,AMC Empire 25,71,1875000.0,-284619000.0,32.0,2026-06-14 21:30:00,2.283908925,1
111,750000,0.8928571428571428,540,Obsession,1,2026-05-13,286494000,2026-06-14 19:13:05.251157,144345182,11:00pm,AMC Empire 25,112,1875000.0,-284619000.0,32.0,2026-06-14 23:00:00,3.781874678611111,1
7,10000000,93.13725490196079,541,Backrooms,95,2026-05-27,262334251,2026-06-14 19:13:12.600736,144242273,6:45pm Almost Full,AMC Empire 25,102,25000000.0,-237334251.0,18.0,,0.0,0
235,10000000,4.081632653061225,542,Backrooms,10,2026-05-27,262334251,2026-06-14 19:13:19.350735,144242131,10:15pm,AMC Empire 25,245,25000000.0,-237334251.0,18.0,2026-06-14 22:15:00,3.0279581291666666,1
38,20000000,60.416666666666664,543,STOP! THAT! TRAIN!,58,2026-06-12,0,2026-06-14 19:13:29.936599,144241932,6:45pm,AMC Empire 25,96,50000000.0,50000000.0,2.0,2026-06-14 18:45:00,0.0,0
36,20000000,64.70588235294117,544,STOP! THAT! TRAIN!,66,2026-06-12,0,2026-06-14 19:13:36.219990,143157871,8:00pm,AMC Empire 25,102,50000000.0,50000000.0,2.0,2026-06-14 20:00:00,0.773272225,0
99,20000000,2.941176470588235,545,STOP! THAT! TRAIN!,3,2026-06-12,0,2026-06-14 19:13:45.331804,144068394,10:30pm,AMC Empire 25,102,50000000.0,50000000.0,2.0,2026-06-14 22:30:00,3.2707411655555556,0
29,20000000,73.39449541284404,546,The Furious,80,2026-06-10,1400000,2026-06-14 19:13:51.288779,143730897,7:00pm,AMC Empire 25,109,50000000.0,48600000.0,4.0,2026-06-14 19:00:00,0.0,0
44,20000000,36.231884057971016,547,The Furious,25,2026-06-10,1400000,2026-06-14 19:14:00.531732,144284143,9:00pm,AMC Empire 25,69,50000000.0,48600000.0,4.0,2026-06-14 21:00:00,1.7665189633333331,0
92,20000000,15.59633027522936,548,The Furious,17,2026-06-10,1400000,2026-06-14 19:14:08.903519,144034550,10:00pm,AMC Empire 25,109,50000000.0,48600000.0,4.0,2026-06-14 22:00:00,2.7641934669444446,0
85,165000000,1.1627906976744187,549,Star Wars: The Mandalorian and Grogu,1,2026-05-20,315100000,2026-06-14 19:14:16.392819,144242142,10:30pm,AMC Empire 25,86,412500000.0,97400000.0,25.0,2026-06-14 22:30:00,3.262113105833333,1
11,250000000,83.5820895522388,550,Michael,56,2026-04-22,911900000,2026-06-14 19:14:25.494557,144242192,7:00pm,AMC Empire 25,67,625000000.0,-286900000.0,53.0,2026-06-14 19:00:00,0.0,0
65,250000000,2.9850746268656714,551,Michael,2,2026-04-22,911900000,2026-06-14 19:14:34.632997,144242190,10:15pm,AMC Empire 25,67,625000000.0,-286900000.0,53.0,2026-06-14 22:15:00,3.007046389722222,1
74,0,13.953488372093023,552,The Amazing Digital Circus: The Last Act,12,2026-06-03,37620876,2026-06-14 19:14:41.229442,142351556,7:00pm,AMC Empire 25,86,0.0,-37620876.0,11.0,2026-06-14 19:00:00,0.0,1
81,0,5.813953488372093,553,The Amazing Digital Circus: The Last Act,5,2026-06-03,37620876,2026-06-14 19:14:48.480713,144242282,9:00pm,AMC Empire 25,86,0.0,-37620876.0,11.0,2026-06-14 21:00:00,1.7531998019444444,1
25,3500000,70.93023255813954,554,Call Me By Your Name,61,2017-10-01,43143046,2026-06-14 19:14:53.813032,144242139,7:15pm,AMC Empire 25,86,8750000.0,-34393046.0,3178.0,2026-06-14 19:15:00,0.0017186022222222222,0
55,3500000,22.535211267605636,555,Call Me By Your Name,16,2017-10-01,43143046,2026-06-14 19:15:03.271949,144242056,9:30pm,AMC Empire 25,71,8750000.0,-34393046.0,3178.0,2026-06-14 21:30:00,2.249091125277778,0
53,3500000,8.620689655172415,556,Call Me By Your Name,5,2017-10-01,43143046,2026-06-14 19:15:12.525145,144241953,10:45pm,AMC Empire 25,58,8750000.0,-34393046.0,3178.0,2026-06-14 22:45:00,3.4965207930555557,1
98,0,5.769230769230769,557,Main Vaapas Aaunga,6,2026-06-10,0,2026-06-14 19:15:23.203727,144242009,11:00pm,AMC Empire 25,104,0.0,0.0,4.0,2026-06-14 23:00:00,3.743554520277778,0
31,20000000,42.592592592592595,558,I Love Boosters,23,2026-05-21,7332794,2026-06-14 19:15:33.031558,144242350,9:40pm,AMC Empire 25,54,50000000.0,42667206.0,24.0,2026-06-14 21:40:00,2.4074912338888885,0
79,0,10.227272727272728,559,Tayo sa Wakas (Us in the End),9,2026-05-27,0,2026-06-14 19:15:42.294676,144242048,8:45pm,AMC Empire 25,88,0.0,0.0,18.0,2026-06-14 20:45:00,1.4882514788888888,1
305,115000000,4.088050314465408,560,Disclosure Day,13,2026-06-10,92900000,2026-06-14 20:00:10.883351,143216385,11:00pm,AMC Garden State 16,318,287500000.0,194600000.0,4.0,2026-06-14 23:00:00,2.9969768469444444,0
193,115000000,6.763285024154589,561,Disclosure Day,14,2026-06-10,92900000,2026-06-14 20:00:17.352031,143216433,10:00pm,AMC Garden State 16,207,287500000.0,194600000.0,4.0,2026-06-14 22:00:00,1.9951799913888888,1
423,115000000,6.415929203539823,562,Disclosure Day,29,2026-06-10,92900000,2026-06-14 20:00:23.334486,143216486,8:30pm,AMC Garden State 16,452,287500000.0,194600000.0,4.0,2026-06-14 20:30:00,0.4935181983333333,1
251,30000000,2.7131782945736433,563,Scary Movie,7,2026-06-03,173200000,2026-06-14 20:00:52.672151,144297388,8:25pm,AMC Garden State 16,258,75000000.0,-98200000.0,11.0,2026-06-14 20:25:00,0.4020355136111111,1
271,30000000,1.8115942028985508,564,Scary Movie,5,2026-06-03,173200000,2026-06-14 20:01:02.129942,144297240,10:15pm,AMC Garden State 16,276,75000000.0,-98200000.0,11.0,2026-06-14 22:15:00,2.2327416827777777,0
315,750000,15.09433962264151,565,Obsession,56,2026-05-13,286494000,2026-06-14 20:01:25.102491,144297153,8:15pm,AMC Garden State 16,371,1875000.0,-284619000.0,32.0,2026-06-14 20:15:00,0.22636041916666666,1
265,750000,0.37593984962406013,566,Obsession,1,2026-05-13,286494000,2026-06-14 20:01:32.631439,144297294,10:00pm,AMC Garden State 16,266,1875000.0,-284619000.0,32.0,2026-06-14 22:00:00,1.9742690447222222,1
217,10000000,15.891472868217054,567,Backrooms,41,2026-05-27,262334251,2026-06-14 20:02:02.750541,144297346,8:25pm,AMC Garden State 16,258,25000000.0,-237334251.0,18.0,2026-06-14 20:25:00,0.38256929416666663,1
230,10000000,2.5423728813559325,568,Backrooms,6,2026-05-27,262334251,2026-06-14 20:02:12.164639,144297168,9:45pm,AMC Garden State 16,236,25000000.0,-237334251.0,18.0,2026-06-14 21:45:00,1.713287600277778,1
254,10000000,1.550387596899225,569,Backrooms,4,2026-05-27,262334251,2026-06-14 20:02:18.452044,144297374,10:30pm,AMC Garden State 16,258,25000000.0,-237334251.0,18.0,2026-06-14 22:30:00,2.461541098888889,1
220,20000000,0.9009009009009009,570,STOP! THAT! TRAIN!,2,2026-06-12,0,2026-06-14 20:02:25.967652,143187087,9:15pm,AMC Garden State 16,222,50000000.0,50000000.0,2.0,2026-06-14 21:15:00,1.20945343,1
153,20000000,28.169014084507044,571,The Furious,60,2026-06-10,1400000,2026-06-14 20:02:32.582419,144297264,7:45pm,AMC Garden State 16,213,50000000.0,48600000.0,4.0,2026-06-14 19:45:00,0.0,1
207,20000000,2.358490566037736,572,The Furious,5,2026-06-10,1400000,2026-06-14 20:02:40.160047,144297212,11:00pm,AMC Garden State 16,212,50000000.0,48600000.0,4.0,2026-06-14 23:00:00,2.9555110980555557,0
184,250000000,13.20754716981132,573,Michael,28,2026-04-22,911900000,2026-06-14 20:03:03.175104,144297211,8:00pm,AMC Garden State 16,212,625000000.0,-286900000.0,53.0,2026-06-14 20:00:00,0.0,1
207,115000000,8.4070796460177,574,Disclosure Day,19,2026-06-10,92900000,2026-06-14 20:03:50.449794,143305950,9:30pm,AMC Rockaway 16,226,287500000.0,194600000.0,4.0,2026-06-14 21:30:00,1.4359861683333333,1
135,115000000,18.181818181818183,575,Disclosure Day,30,2026-06-10,92900000,2026-06-14 20:04:17.561198,143305999,8:30pm,AMC Rockaway 16,165,287500000.0,194600000.0,4.0,2026-06-14 20:30:00,0.42845522277777776,1
126,30000000,11.267605633802818,576,Scary Movie,16,2026-06-03,173200000,2026-06-14 20:04:29.959308,144142589,8:30pm,AMC Rockaway 16,142,75000000.0,-98200000.0,11.0,2026-06-14 20:30:00,0.42501130333333337,1
243,30000000,0.8163265306122449,577,Scary Movie,2,2026-06-03,173200000,2026-06-14 20:04:38.359599,144142521,9:30pm,AMC Rockaway 16,245,75000000.0,-98200000.0,11.0,2026-06-14 21:30:00,1.4226778891666665,1
117,200000000,1.680672268907563,578,Masters of the Universe,2,2026-06-03,86100000,2026-06-14 20:04:47.437570,144142553,9:30pm,AMC Rockaway 16,119,500000000.0,413900000.0,11.0,2026-06-14 21:30:00,1.4201562305555555,1
256,750000,12.027491408934708,579,Obsession,35,2026-05-13,286494000,2026-06-14 20:05:02.152296,144142348,8:15pm,AMC Rockaway 16,291,1875000.0,-284619000.0,32.0,2026-06-14 20:15:00,0.16606880666666668,1
227,750000,5.809128630705394,580,Obsession,14,2026-05-13,286494000,2026-06-14 20:05:08.664234,144142483,9:15pm,AMC Rockaway 16,241,1875000.0,-284619000.0,32.0,2026-06-14 21:15:00,1.164259935,1
77,10000000,35.294117647058826,581,Backrooms,42,2026-05-27,262334251,2026-06-14 20:05:18.271163,144142457,7:45pm,AMC Rockaway 16,119,25000000.0,-237334251.0,18.0,2026-06-14 19:45:00,0.0,0
137,10000000,2.8368794326241136,582,Backrooms,4,2026-05-27,262334251,2026-06-14 20:05:26.836035,144142418,9:00pm,AMC Rockaway 16,141,25000000.0,-237334251.0,18.0,2026-06-14 21:00:00,0.9092122125000001,1
116,20000000,2.5210084033613445,583,The Furious,3,2026-06-10,1400000,2026-06-14 20:05:35.891307,144142434,9:15pm,AMC Rockaway 16,119,50000000.0,48600000.0,4.0,2026-06-14 21:15:00,1.1566968591666666,1
216,0,10.37344398340249,584,UFC Freedom 250,25,2026-06-14,0,2026-06-14 20:06:03.658737,143475237,8:00pm,AMC Rockaway 16,241,0.0,0.0,0.0,2026-06-14 20:00:00,0.0,1
237,115000000,49.89429175475687,585,Disclosure Day,236,2026-06-10,92900000,2026-06-14 20:06:16.904863,143355383,11:00pm,AMC Lincoln Square 13,473,287500000.0,194600000.0,4.0,2026-06-14 23:00:00,2.895304204722222,0
220,115000000,24.137931034482758,586,Disclosure Day,70,2026-06-10,92900000,2026-06-14 20:06:23.885387,143355210,10:00pm,AMC Lincoln Square 13,290,287500000.0,194600000.0,4.0,2026-06-14 22:00:00,1.8933651702777776,1
41,115000000,82.62711864406779,587,Disclosure Day,195,2026-06-10,92900000,2026-06-14 20:06:30.913817,143355241,8:30pm Almost Full,AMC Lincoln Square 13,236,287500000.0,194600000.0,4.0,,0.0,0
64,30000000,45.76271186440678,588,Scary Movie,54,2026-06-03,173200000,2026-06-14 20:06:56.906454,144138995,8:15pm,AMC Lincoln Square 13,118,75000000.0,-98200000.0,11.0,2026-06-14 20:15:00,0.13419265166666666,0
56,200000000,49.549549549549546,589,Masters of the Universe,55,2026-06-03,86100000,2026-06-14 20:07:24.716628,144138958,7:45pm,AMC Lincoln Square 13,111,500000000.0,413900000.0,11.0,2026-06-14 19:45:00,0.0,0
138,200000000,5.47945205479452,590,Masters of the Universe,8,2026-06-03,86100000,2026-06-14 20:07:32.326394,144139054,10:30pm,AMC Lincoln Square 13,146,500000000.0,413900000.0,11.0,2026-06-14 22:30:00,2.3743537794444447,0
145,750000,29.61165048543689,591,Obsession,61,2026-05-13,286494000,2026-06-14 20:07:37.589585,144138938,9:30pm,AMC Lincoln Square 13,206,1875000.0,-284619000.0,32.0,2026-06-14 21:30:00,1.3728917819444446,1
192,750000,1.0309278350515463,592,Obsession,2,2026-05-13,286494000,2026-06-14 20:07:47.129553,144138921,10:30pm,AMC Lincoln Square 13,194,1875000.0,-284619000.0,32.0,2026-06-14 22:30:00,2.370241790833333,1
23,10000000,84.24657534246576,593,Backrooms,123,2026-05-27,262334251,2026-06-14 20:07:55.115155,144139050,7:45pm Almost Full,AMC Lincoln Square 13,146,25000000.0,-237334251.0,18.0,,0.0,0
114,10000000,14.285714285714285,594,Backrooms,19,2026-05-27,262334251,2026-06-14 20:08:00.530689,144139006,10:45pm,AMC Lincoln Square 13,133,25000000.0,-237334251.0,18.0,2026-06-14 22:45:00,2.616519253055556,0
23,20000000,82.70676691729322,595,STOP! THAT! TRAIN!,110,2026-06-12,0,2026-06-14 20:08:09.147290,143205638,8:00pm Almost Full,AMC Lincoln Square 13,133,50000000.0,50000000.0,2.0,,0.0,0
92,20000000,7.07070707070707,596,STOP! THAT! TRAIN!,7,2026-06-12,0,2026-06-14 20:08:15.596130,144344883,10:15pm,AMC Lincoln Square 13,99,50000000.0,50000000.0,2.0,2026-06-14 22:15:00,2.1123344083333335,0
